2510.0	48.0	1.55638948568	7.09010532989
2510.0	49.0	1.56649181094	6.35551046637
2510.0	50.0	5.96879050898	6.61684294706
2510.0	51.0	5.8576649311	6.27913933046
2510.0	52.0	6.41181956474	4.28322742546
2510.0	53.0	8.56761368264	4.74026094191
2510.0	54.0	1.39391042105	5.06889548611
2520.0	43.0	2.31448481055	3.54004080915
2520.0	44.0	1.76580226976	3.60113771788
2520.0	48.0	1.0910511283	7.04619192674
2520.0	49.0	1.17018600952	6.38176304434
2520.0	50.0	5.5057672678	6.67650789698
2520.0	51.0	5.4051649454	6.32233675421
2520.0	52.0	5.94121957962	4.27845422946
2520.0	53.0	8.06144509399	4.71448568354
2520.0	54.0	1.86408947595	5.06292899112
2530.0	43.0	2.29638481112	3.53765421115
2530.0	44.0	1.75822552581	3.60424029527
2530.0	48.0	0.625923236026	7.00203986379
2530.0	49.0	0.791348812192	6.33403108439
2530.0	50.0	5.04274402663	6.73617284691
2530.0	51.0	4.97455333111	6.31684757882
2530.0	52.0	5.47083005961	4.27391969327
2530.0	53.0	7.57990092316	4.70732588955
2530.0	54.0	2.34016155393	5.06865682631
2540.0	43.0	2.2782848117	3.53550627296
2540.0	44.0	1.75085924697	3.60758153247
2540.0	48.0	0.160584878644	6.95812646065
2540.0	49.0	0.412511614866	6.28629912445
2540.0	50.0	4.58813938984	6.7461965585
2540.0	51.0	4.54415218192	6.31135840342
2540.0	52.0	5.0071754231	4.28513670385
2540.0	53.0	7.12298117017	4.71902021973
2540.0	54.0	2.8162336319	5.07438466151
2550.0	43.0	2.26018481227	3.53311967496
2550.0	44.0	1.74349296814	3.61068410986
2550.0	49.0	0.0336744175401	6.23856716451
2550.0	50.0	4.13711265991	6.73474088811
2550.0	51.0	4.11354056763	6.30610788783
2550.0	52.0	4.5479405539	4.30661608583
2550.0	53.0	6.66606141717	4.73071454992
2550.0	54.0	3.29230570987	5.0801124967
2560.0	43.0	2.24208481284	3.53097173676
2560.0	44.0	1.73591622419	3.61402534706
2560.0	50.0	3.68608592998	6.72328521773
2560.0	51.0	3.68313941845	6.30061871244
2560.0	52.0	4.0887056847	4.3283341276
2560.0	53.0	6.20914166417	4.74240888011
2560.0	54.0	3.7673254623	5.11519548726
2570.0	43.0	2.22398481341	3.52858513876
2570.0	44.0	1.72854994535	3.61736658426
2570.0	50.0	3.23505920005	6.71206820714
2570.0	51.0	3.2382161767	6.28438984605
2570.0	52.0	3.63536383856	4.36962227295
2570.0	53.0	5.73812074883	4.7471820761
2570.0	54.0	4.24087195895	5.19490786036
2580.0	43.0	2.20567434888	3.52643720057
2580.0	44.0	1.72118366652	3.62046916165
2580.0	50.0	2.78887316765	6.69750995936
2580.0	51.0	2.79350340006	6.26816097967
2580.0	52.0	3.19528129433	4.45649444005
2580.0	53.0	5.2454219272	4.74169290071
2580.0	54.0	4.71441845561	5.27438157367
2590.0	43.0	2.18757434945	3.52405060257
2590.0	44.0	1.71360692257	3.62381039885
2590.0	50.0	2.34752783276	6.68008779398
2590.0	51.0	2.34858015831	6.25169345349
2590.0	52.0	2.75519875011	4.54312794735
2590.0	53.0	4.75272310556	4.73620372531
2590.0	54.0	5.18796495227	5.35385528697
2600.0	43.0	2.16947435002	3.52166400457
2600.0	44.0	1.70624064373	3.62691297625
2600.0	50.0	1.90597203277	6.6626656286
2600.0	51.0	1.90365691656	6.23546458711
2600.0	52.0	2.31511620588	4.63000011444
2600.0	53.0	4.26002428393	4.73095320972
2600.0	54.0	5.64425330994	5.45409240285
2610.0	43.0	2.15137435059	3.51951606637
2610.0	44.0	1.75296389807	3.7457655565
2610.0	50.0	1.46462669788	6.64524346322
2610.0	51.0	1.45999646547	6.20252953475
2610.0	52.0	1.87503366165	4.71687228154
2610.0	53.0	3.7673254623	4.72546403433
2610.0	54.0	6.0961219003	5.55934137453
2620.0	43.0	2.13327435116	3.51712946838
2620.0	44.0	1.81294645431	3.89349597253
2620.0	50.0	1.0253860141	6.61493366866
2620.0	51.0	1.01696740971	6.15861613161
2620.0	52.0	1.42905809436	4.662696507
2620.0	53.0	3.2689440827	4.73811300371
2620.0	54.0	6.54799049067	5.6645903462
2630.0	43.0	2.11517435174	3.51498153018
2630.0	44.0	1.95437900798	3.96938978883
2630.0	50.0	0.58993370228	6.56553109012
2630.0	51.0	0.573727888839	6.11470272846
2630.0	52.0	0.982451131732	4.59276918569
2630.0	53.0	2.770352238	4.7505233133
2630.0	54.0	7.02069512689	5.7454960183
2640.0	43.0	2.09707435231	3.51259493218
2640.0	44.0	2.13074876985	4.01473515078
2640.0	50.0	0.154481390465	6.51612851158
2640.0	51.0	0.130698833077	6.07078932531
2640.0	52.0	0.535844169107	4.52284186437
2640.0	53.0	2.27197085841	4.76317228268
2640.0	54.0	7.52475906444	5.78988674105
2650.0	43.0	2.07897435288	3.51044699399
2650.0	44.0	2.30711853172	4.05984185293
2650.0	50.0	-0.28076045624	6.46696459284
2650.0	52.0	0.0892372064812	4.45315320285
2650.0	53.0	1.77927203677	4.77820785006
2650.0	54.0	8.0290334671	5.83451612359
2660.0	43.0	2.05203481885	3.50782173619
2660.0	44.0	2.48348829358	4.10494855507
2660.0	53.0	1.3097243772	4.80255114963
2660.0	54.0	8.53309740466	5.87890684634
2670.0	43.0	1.94680226404	3.50280988039
2670.0	44.0	2.58366968576	4.44599340886
2670.0	53.0	0.840176717625	4.827133109
2670.0	54.0	9.03189971447	5.93236664148
2680.0	43.0	1.84156970922	3.4977980246
2680.0	44.0	2.68385107794	4.78679960285
2680.0	53.0	0.37083952316	4.85147640858
2680.0	54.0	9.48124272352	6.06768674791
2690.0	43.0	1.73633715441	3.49278616881
2690.0	44.0	2.78445340035	5.24120786151
2690.0	53.0	-0.0987081364144	4.87605836795
2690.0	54.0	9.93058573257	6.20324551415
2700.0	43.0	1.6311045996	3.48801297281
2700.0	44.0	2.88526618786	5.70802642975
2700.0	54.0	10.3799287416	6.33856562059
2710.0	43.0	1.49430227834	3.42524544549
2710.0	44.0	2.93809293037	6.15742283261
2710.0	54.0	10.7951764029	6.52639088296
2720.0	43.0	1.28383716872	3.22763513132
2720.0	44.0	2.95913944133	6.59488624548
2720.0	54.0	11.1594915077	6.79273521944
2730.0	43.0	1.07337205909	3.03026347696
2730.0	44.0	2.9801859523	7.03258831816
2730.0	54.0	11.5238066124	7.05884089612
2740.0	43.0	0.943725551561	2.90401244291
2740.0	44.0	2.99723362618	7.42470636909
2740.0	54.0	11.8016205571	7.39439657452
2750.0	43.0	0.935096482066	2.88444233934
2750.0	44.0	3.01175571874	7.78699194505
2750.0	54.0	12.0577565956	7.7471357585
2760.0	43.0	0.926677877681	2.86511089556
2760.0	44.0	3.02627781131	8.14903886122
2760.0	54.0	12.2911624021	8.11347855106
2770.0	43.0	0.918048808187	2.84577945178
2770.0	44.0	3.03427548547	8.26860742087
2770.0	54.0	12.5016275118	8.493663612
2780.0	43.0	0.909419738692	2.82644800801
2780.0	44.0	3.03911618299	8.28412030785
2780.0	54.0	12.7120926214	8.87361001315
2790.0	43.0	0.901001134307	2.80687790443
2790.0	44.0	3.04416734562	8.29987185463
2790.0	54.0	12.8909879646	9.21226826894
2800.0	43.0	0.892372064812	2.78754646065
2800.0	44.0	3.04921850825	8.31538474162
2800.0	54.0	13.0620960987	9.54042549355
2810.0	43.0	0.883742995318	2.76821501688
2810.0	44.0	3.05426967089	8.3311362884
2810.0	54.0	13.2329937677	9.86858271815
2820.0	43.0	0.875324390933	2.7488835731
2820.0	44.0	3.05932083352	8.34664917538
2820.0	54.0	13.3382263225	10.2222765413
2830.0	43.0	0.866695321438	2.72955212932
2830.0	44.0	3.06437199615	8.36240072216
2830.0	54.0	13.3998925996	10.5931538701
2840.0	43.0	0.858276717053	2.70998202575
2840.0	44.0	3.06921269367	8.37791360914
2840.0	54.0	13.4613484116	10.9640311988
2850.0	43.0	0.849647647558	2.69065058197
2850.0	44.0	3.0742638563	8.39366515592
2850.0	54.0	13.5228042237	11.3349085276
2860.0	43.0	0.841018578064	2.67131913819
2860.0	44.0	3.07931501893	8.4091780429
2860.0	54.0	13.5844705008	11.7057858563
2870.0	43.0	0.832599973679	2.65198769442
2870.0	44.0	3.08436618156	8.42492958968
2870.0	54.0	13.6459263128	12.0766631851
2880.0	43.0	0.823970904184	2.63241759084
2880.0	44.0	3.08941734419	8.44044247667
2880.0	54.0	13.7073821248	12.4473018541
2890.0	43.0	0.815552299799	2.61308614706
2890.0	44.0	3.09425804171	8.45619402345
2900.0	43.0	0.806923230304	2.59375470329
2900.0	44.0	3.09930920435	8.47170691043
